from_tconst,from_title,from_year,from_runtimeMinutes,from_averageRating,from_numVotes,from_budget,from_revenue,from_budget_formatted,from_revenue_formatted,budget_2023,revenue_2023,budget_2023_formatted,revenue_2023_formatted
tt2093991,Elvis & Nixon,2016,86,6.3,15312,5000000,1100000,"5,000,000","1,100,000",6347773.189948627,1396510.1017886978,"6,347,773","1,396,510"
tt2096672,Dumb and Dumber To,2014,109,5.6,149055,40000000,169837010,"40,000,000","169,837,010",51483846.9856718,218596565.8836003,"51,483,846","218,596,565"
tt2096673,Inside Out,2015,95,8.1,858699,175000000,857611174,"175,000,000","857,611,174",224974790.83778802,1102519397.0902848,"224,974,790","1,102,519,397"
tt2101441,Spring Breakers,2012,94,5.3,151477,5000000,31700000,"5,000,000","31,700,000",6635669.921687849,42070147.303500965,"6,635,669","42,070,147"
tt2103254,Tammy,2014,97,4.9,55907,20000000,100500000,"20,000,000","100,500,000",25741923.4928359,129353165.55150041,"25,741,923","129,353,165"
tt2103267,Adore,2013,112,6.2,37655,16000000,1600000,"16,000,000","1,600,000",20927604.66523865,2092760.466523865,"20,927,604","2,092,760"
tt2103281,Dawn of the Planet of the Apes,2014,130,7.6,498174,170000000,710644566,"170,000,000","710,644,566",218806349.68910518,914667902.4285787,"218,806,349","914,667,902"
tt2106361,Into the Storm,2014,89,5.8,72978,50000000,160600000,"50,000,000","160,600,000",64354808.73208976,206707645.6474723,"64,354,808","206,707,645"
tt21064584,The Iron Claw,2023,132,7.6,102430,15900000,40130232,"15,900,000","40,130,232",15900000.0,40130232.0,"15,900,000","40,130,232"
tt2109184,Paranormal Activity 4,2012,88,4.7,71886,5000000,142802657,"5,000,000","142,802,657",6635669.921687849,189518259.15840134,"6,635,669","189,518,259"
tt2114504,Woody Woodpecker,2017,91,4.2,5538,10000000,15316635,"10,000,000","15,316,635",12430727.806788512,19039692.06009301,"12,430,727","19,039,692"
tt21188080,Lisa Frankenstein,2024,101,6.1,27621,13400000,9927714,"13,400,000","9,927,714",,,,
tt2119532,Hacksaw Ridge,2016,139,8.1,630622,40000000,175302354,"40,000,000","175,302,354",50782185.519589014,222555916.57121667,"50,782,185","222,555,916"
tt2119543,The House with a Clock in Its Walls,2018,105,6.1,57259,42000000,131523093,"42,000,000","131,523,093",50964266.22913738,159594712.54599038,"50,964,266","159,594,712"
tt2120120,Pixels,2015,105,5.6,168429,88000000,244900000,"88,000,000","244,900,000",113130180.5355734,314836150.14956737,"113,130,180","314,836,150"
tt21232992,Theater Camp,2023,92,6.9,18367,5000000,4400000,"5,000,000","4,400,000",5000000.0,4400000.0,"5,000,000","4,400,000"
tt21235248,Ghostbusters: Frozen Empire,2024,115,6.1,92019,100000000,201967521,"100,000,000","201,967,521",,,,
tt2125435,Beasts of the Southern Wild,2012,93,7.2,85811,1800000,21107746,"1,800,000","21,107,746",2388841.171807626,28012807.049365405,"2,388,841","28,012,807"
tt21261712,Back to Black,2024,122,6.3,26041,30000000,51001975,"30,000,000","51,001,975",,,,
tt2126235,Collide,2016,99,5.7,17741,21500000,6817535,"21,500,000","6,817,535",27295424.716779094,8655233.17890728,"27,295,424","8,655,233"
tt2126355,San Andreas,2015,114,6.1,265715,110000000,473990832,"110,000,000","473,990,832",141412725.66946676,609348504.5041664,"141,412,725","609,348,504"
tt21276958,Babes,2024,104,6.3,6123,3700000,3663309,"3,700,000","3,663,309",,,,
tt2132285,The Bling Ring,2013,90,5.6,93919,15000000,19145732,"15,000,000","19,145,732",19619629.373661235,25042144.39516306,"19,619,629","25,042,144"
tt2140037,Jane Got a Gun,2015,98,5.9,24492,25000000,3771345,"25,000,000","3,771,345",32139255.833969716,4848328.871726501,"32,139,255","4,848,328"
tt2140373,Saving Mr. Banks,2013,125,7.5,172573,35000000,112544580,"35,000,000","112,544,580",45779135.205209546,147205529.8409578,"45,779,135","147,205,529"
tt2140379,Self/less,2015,117,6.5,105618,26000000,31807156,"26,000,000","31,807,156",33424826.067328505,40890332.96139939,"33,424,826","40,890,332"
tt2140479,The Accountant,2016,128,7.3,339734,44000000,155160045,"44,000,000","155,160,045",55860404.07154791,196984154.76044446,"55,860,404","196,984,154"
tt2140619,Two Night Stand,2014,86,6.3,75111,1645000,868081,"1,645,000","868,081",2117273.207285753,1117303.734379224,"2,117,273","1,117,303"
tt21454134,The Bikeriders,2023,116,6.6,65027,40000000,36110860,"40,000,000","36,110,860",40000000.0,36110860.0,"40,000,000","36,110,860"
tt21692408,Kung Fu Panda 4,2024,94,6.3,66496,80000000,548040835,"80,000,000","548,040,835",,,,
tt2171867,Empire State,2013,94,5.2,23443,11000000,3639345,"11,000,000","3,639,345",14387728.207351571,4760173.33752581,"14,387,728","4,760,173"
tt2172584,Maps to the Stars,2014,111,6.2,43607,15000000,4510000,"15,000,000","4,510,000",19306442.619626928,5804803.747634496,"19,306,442","5,804,803"
tt2172934,3 Days to Kill,2014,117,6.2,99539,28000000,53260230,"28,000,000","53,260,230",36038692.889970265,68551038.29354218,"36,038,692","68,551,038"
tt2177771,The Monuments Men,2014,118,6.1,145263,70000000,154984035,"70,000,000","154,984,035",90096732.22492565,199479358.5790501,"90,096,732","199,479,358"
tt2179116,The Kings of Summer,2013,95,7.1,85823,1500000,1400000,"1,500,000","1,400,000",1961962.9373661233,1831165.4082083819,"1,961,962","1,831,165"
tt2179136,American Sniper,2014,133,7.3,547312,58800000,542300000,"58,800,000","542,300,000",75681255.06893755,697992255.5082455,"75,681,255","697,992,255"
tt2180411,Into the Woods,2014,125,5.9,150592,50000000,212902372,"50,000,000","212,902,372",64354808.73208976,274025828.57336444,"64,354,808","274,025,828"
tt21807222,Saw X,2023,118,6.6,88253,13000000,125319714,"13,000,000","125,319,714",13000000.0,125319714.0,"13,000,000","125,319,714"
tt21823606,A Real Pain,2024,90,7.1,74939,3000000,20581325,"3,000,000","20,581,325",,,,
tt2183034,Earth to Echo,2014,91,5.7,20070,13000000,45300000,"13,000,000","45,300,000",16732250.270343337,58305456.71127332,"16,732,250","58,305,456"
tt2184339,The Purge,2013,85,5.8,250186,3000000,91266581,"3,000,000","91,266,581",3923925.8747322466,119374432.89474882,"3,923,925","119,374,432"
tt21867434,BlackBerry,2023,120,7.3,54816,5000000,2600000,"5,000,000","2,600,000",5000000.0,2600000.0,"5,000,000","2,600,000"
tt2193215,The Counselor,2013,117,5.4,107643,25000000,71009334,"25,000,000","71,009,334",32699382.28943539,92878454.34336808,"32,699,382","92,878,454"
tt21942866,Dream Scenario,2023,102,6.8,83325,10000000,14114415,"10,000,000","14,114,415",10000000.0,14114415.0,"10,000,000","14,114,415"
tt2194499,About Time,2013,123,7.8,409261,12000000,87100449,"12,000,000","87,100,449",15695703.498928986,113925235.17729881,"15,695,703","113,925,235"
tt2199571,Run All Night,2015,114,6.6,117715,50000000,71561644,"50,000,000","71,561,644",64278511.66793943,91997519.37661856,"64,278,511","91,997,519"
tt22022452,Inside Out 2,2024,96,7.5,210623,200000000,1698863816,"200,000,000","1,698,863,816",,,,
tt2203939,The Other Woman,2014,109,6.0,156099,40000000,196800000,"40,000,000","196,800,000",51483846.9856718,253300527.16950527,"51,483,846","253,300,527"
tt22041854,Priscilla,2023,113,6.5,45954,20000000,30140906,"20,000,000","30,140,906",20000000.0,30140906.0,"20,000,000","30,140,906"
tt22048412,MaXXXine,2024,103,6.3,67222,1000000,22057160,"1,000,000","22,057,160",,,,
tt22050754,The Strangers: Chapter 1,2024,91,4.6,22039,8500000,48166448,"8,500,000","48,166,448",,,,
tt2209764,Transcendence,2014,119,6.2,242365,100000000,103039258,"100,000,000","103,039,258",128709617.46417952,132621434.809729,"128,709,617","132,621,434"
tt22173666,Azrael,2024,86,5.4,10129,12000000,631272,"12,000,000","631,272",,,,
tt2217859,Louder Than Bombs,2015,109,6.6,14539,11000000,1400000,"11,000,000","1,400,000",14141272.566946674,1799798.3267023042,"14,141,272","1,799,798"
tt2222042,Love and Monsters,2020,109,6.9,151781,30000000,1122066,"30,000,000","1,122,066",35319441.6002411,1321024.8186205379,"35,319,441","1,321,024"
tt2223990,Draft Day,2014,110,6.8,69483,25000000,28831145,"25,000,000","28,831,145",32177404.36604488,37108456.44004291,"32,177,404","37,108,456"
tt2224026,Home,2015,94,6.5,115653,135000000,368871007,"135,000,000","368,871,007",173551981.50343648,474209586.5482814,"173,551,981","474,209,586"
tt2226417,Insidious: Chapter 2,2013,106,6.6,195060,5000000,161921515,"5,000,000","161,921,515",6539876.457887078,211789340.79478186,"6,539,876","211,789,340"
tt2226597,The Mountain Between Us,2017,112,6.4,85678,35000000,62832209,"35,000,000","62,832,209",43507547.32375979,78105008.75782473,"43,507,547","78,105,008"
tt2230358,Curse of Chucky,2013,97,5.6,45584,5000000,3876587,"5,000,000","3,876,587",6539876.457887078,5070480.011650219,"6,539,876","5,070,480"
tt2231253,Wild Card,2015,92,5.6,62033,30000000,6738764,"30,000,000","6,738,764",38567107.00076366,8663154.408029804,"38,567,107","8,663,154"
tt2231461,Rampage,2018,107,6.1,192987,120000000,428028233,"120,000,000","428,028,233",145612189.2261068,519384400.4809344,"145,612,189","519,384,400"
tt2234155,The Internship,2013,119,6.3,219509,58000000,44000000,"58,000,000","44,000,000",75862566.91149011,57550912.829406284,"75,862,566","57,550,912"
tt22375054,Strange Darling,2023,97,7.1,46982,4000000,3504687,"4,000,000","3,504,687",4000000.0,3504687.0,"4,000,000","3,504,687"
tt2238032,Skiptrace,2016,107,5.6,23052,32000000,58500000,"32,000,000","58,500,000",40625748.41567121,74268946.32239893,"40,625,748","74,268,946"
tt2239822,Valerian and the City of a Thousand Planets,2017,136,6.4,203154,177200000,225973340,"177,200,000","225,973,340",220272496.73629242,280901308.1130874,"220,272,496","280,901,308"
tt2239832,Think Like a Man Too,2014,106,5.7,23571,24000000,70181428,"24,000,000","70,181,428",30890308.191403084,90330247.50969857,"30,890,308","90,330,247"
tt22408160,Kinds of Kindness,2024,164,6.5,57692,15000000,16398509,"15,000,000","16,398,509",,,,
tt2241351,Money Monster,2016,98,6.5,108901,27000000,93282604,"27,000,000","93,282,604",34277975.22572258,118427362.5519589,"34,277,975","118,427,362"
tt2243537,A Haunted House,2013,86,5.0,51808,2500000,60141683,"2,500,000","60,141,683",3269938.228943539,78663835.3578815,"3,269,938","78,663,835"
tt2244901,I Give It a Year,2013,97,5.7,40016,13000000,29200000,"13,000,000","29,200,000",17003678.790506404,38192878.514060535,"17,003,678","38,192,878"
tt2245084,Big Hero 6,2014,102,7.8,524900,165000000,657870525,"165,000,000","657,870,525",212370868.81589618,846742636.1370894,"212,370,868","846,742,636"
tt2247476,When the Game Stands Tall,2014,115,6.6,17220,15000000,30127963,"15,000,000","30,127,963",19306442.619626928,38777585.92704954,"19,306,442","38,777,585"
tt2250912,Spider-Man: Homecoming,2017,133,7.4,751529,175000000,880166924,"175,000,000","880,166,924",217537736.61879894,1094111545.678231,"217,537,736","1,094,111,545"
tt2261287,Leap!,2016,89,6.8,25399,30000000,109573511,"30,000,000","109,573,511",38086639.139691755,139109559.09086818,"38,086,639","139,109,559"
tt2262227,The Book of Life,2014,95,7.2,80701,50000000,97437106,"50,000,000","97,437,106",64354808.73208976,125410926.4007671,"64,354,808","125,410,926"
tt2267968,Kung Fu Panda 3,2016,95,7.1,202291,145000000,521170825,"145,000,000","521,170,825",184085422.50851017,661654838.0636815,"184,085,422","661,654,838"
tt2267998,Gone Girl,2014,149,8.1,1113038,61000000,370890259,"61,000,000","370,890,259",78512866.6531495,477371433.5708046,"78,512,866","477,371,433"
tt22687790,A Haunting in Venice,2023,103,6.5,129807,60000000,121400000,"60,000,000","121,400,000",60000000.0,121400000.0,"60,000,000","121,400,000"
tt2274648,Hellboy,2019,120,5.3,103882,50000000,55065289,"50,000,000","55,065,289",59591953.281154044,65628962.59002491,"59,591,953","65,628,962"
tt2277860,Finding Dory,2016,97,7.2,317297,200000000,1028600000,"200,000,000","1,028,600,000",253910927.59794506,1305863900.6362314,"253,910,927","1,305,863,900"
tt2278388,The Grand Budapest Hotel,2014,99,8.1,920530,30000000,174600318,"30,000,000","174,600,318",38612885.239253856,224727401.38904098,"38,612,885","224,727,401"
tt2279373,The SpongeBob Movie: Sponge Out of Water,2015,92,6.0,64067,74000000,311594032,"74,000,000","311,594,032",95132197.26855037,400576012.4314459,"95,132,197","400,576,012"
tt2281587,Muppets Most Wanted,2014,107,6.4,38038,50000000,80400000,"50,000,000","80,400,000",64354808.73208976,103482532.44120033,"64,354,808","103,482,532"
tt2283336,Men in Black: International,2019,114,5.6,153295,110000000,253890701,"110,000,000","253,890,701",131102297.2185389,302596855.850229,"131,102,297","302,596,855"
tt2283362,Jumanji: Welcome to the Jungle,2017,119,7.0,474492,90000000,995339117,"90,000,000","995,339,117",111876550.2610966,1237278963.8876224,"111,876,550","1,237,278,963"
tt22866358,The Book of Clarence,2023,129,5.7,7126,40000000,6205230,"40,000,000","6,205,230",40000000.0,6205230.0,"40,000,000","6,205,230"
tt2293640,Minions,2015,91,6.4,271240,74000000,1159457503,"74,000,000","1,159,457,503",95132197.26855037,1490564052.7013085,"95,132,197","1,490,564,052"
tt2294449,22 Jump Street,2014,112,7.0,420496,50000000,331333876,"50,000,000","331,333,876",64354808.73208976,426458564.3288389,"64,354,808","426,458,564"
tt2294629,Frozen,2013,102,7.4,684422,150000000,1274219009,"150,000,000","1,274,219,009",196196293.73661235,1666646979.8302605,"196,196,293","1,666,646,979"
tt2294677,In a World...,2013,93,6.6,33373,1000000,2963902,"1,000,000","2,963,902",1307975.2915774155,3876710.5826568855,"1,307,975","3,876,710"
tt2296777,Sherlock Gnomes,2018,86,5.3,14704,59000000,90497778,"59,000,000","90,497,778",71592659.70283584,109813163.12231837,"71,592,659","109,813,163"
tt2300975,Jessabelle,2014,90,5.4,26517,1000000,23456897,"1,000,000","23,456,897",1287096.1746417952,30191282.3976666,"1,287,096","30,191,282"
tt2302755,Olympus Has Fallen,2013,119,6.5,299224,70000000,170270201,"70,000,000","170,270,201",91558270.41041909,222709215.79992014,"91,558,270","222,709,215"
tt2304933,The 5th Wave,2016,112,5.2,121000,38000000,109906372,"38,000,000","109,906,372",48243076.24360956,139532144.3172241,"48,243,076","139,532,144"
tt2305051,Wild,2014,115,7.1,142548,15000000,52501541,"15,000,000","52,501,541",19306442.619626928,67574532.58389936,"19,306,442","67,574,532"
tt2309260,The Gallows,2015,81,4.2,22066,100000,42964410,"100,000","42,964,410",128557.02333587887,55233766.58982267,"128,557","55,233,766"
tt2310332,The Hobbit: The Battle of the Five Armies,2014,144,7.4,593411,250000000,956019788,"250,000,000","956,019,788",321774043.6604488,1230489412.01666,"321,774,043","1,230,489,412"
tt2316204,Alien: Covenant,2017,122,6.4,327737,97000000,240891763,"97,000,000","240,891,763",120578059.72584856,299445993.67504084,"120,578,059","299,445,993"
tt2318092,Endless Love,2014,104,6.2,48354,20000000,34100000,"20,000,000","34,100,000",25741923.4928359,43889979.555285215,"25,741,923","43,889,979"
tt2322441,Fifty Shades of Grey,2015,125,4.2,344973,40000000,569651467,"40,000,000","569,651,467",51422809.33435155,732326969.3643662,"51,422,809","732,326,969"
tt2328678,The King's Daughter,2022,98,5.2,6695,40500000,2200000,"40,500,000","2,200,000",42167162.70010764,2290561.9244502913,"42,167,162","2,290,561"
tt2328900,Mary Queen of Scots,2018,124,6.3,57332,25000000,46712809,"25,000,000","46,712,809",30335872.755438916,56682953.19492487,"30,335,872","56,682,953"
tt2333804,The Zero Theorem,2013,107,6.0,50581,8500000,770706,"8,500,000","770,706",11117789.978408033,1008064.4050704637,"11,117,789","1,008,064"
tt2334649,Fruitvale Station,2013,85,7.5,87591,900000,17600000,"900,000","17,600,000",1177177.762419674,23020365.131762516,"1,177,177","23,020,365"
tt2334873,Blue Jasmine,2013,98,7.3,215834,18000000,99200000,"18,000,000","99,200,000",23543555.24839348,129751148.92447963,"23,543,555","129,751,148"
tt2334879,White House Down,2013,131,6.3,242500,150000000,205366737,"150,000,000","205,366,737",196196293.73661235,268614617.70787746,"196,196,293","268,614,617"
tt2345737,The Rover,2014,103,6.4,52771,12250000,2510007,"12,250,000","2,510,007",15766928.13936199,3230620.4080241285,"15,766,928","3,230,620"
tt2345759,The Mummy,2017,110,5.4,213244,125000000,409231607,"125,000,000","409,231,607",155384097.5848564,508704671.6551648,"155,384,097","508,704,671"
tt23468450,Longlegs,2024,101,6.6,177856,10000000,126942386,"10,000,000","126,942,386",,,,
tt2347285,The Best Christmas Pageant Ever,2024,99,6.8,5978,10000000,40236104,"10,000,000","40,236,104",,,,
tt23558280,Elevation,2024,91,5.6,19304,18000000,3300000,"18,000,000","3,300,000",,,,
tt23561236,American Fiction,2023,117,7.5,109367,16000000,22483370,"16,000,000","22,483,370",16000000.0,22483370.0,"16,000,000","22,483,370"
tt2357129,Jobs,2013,128,6.0,105327,12000000,42100000,"12,000,000","42,100,000",15695703.498928986,55065759.7754092,"15,695,703","55,065,759"
tt2357291,Rio 2,2014,101,6.3,105530,103000000,498781117,"103,000,000","498,781,117",132570905.9881049,641979267.6742617,"132,570,905","641,979,267"
tt2361317,Live by Night,2016,129,6.4,60863,90000000,22700000,"90,000,000","22,700,000",114259917.41907528,28818890.282366764,"114,259,917","28,818,890"
tt2361509,The Intern,2015,121,7.1,290834,35000000,194564672,"35,000,000","194,564,672",44994958.167557605,250126550.78641617,"44,994,958","250,126,550"
tt2368619,The Take,2016,92,6.3,52722,20000000,14397593,"20,000,000","14,397,593",25391092.759794507,18278530.969038405,"25,391,092","18,278,530"
tt2369135,Need for Speed,2014,132,6.4,182135,66000000,203277636,"66,000,000","203,277,636",84948347.52635849,261637867.68582726,"84,948,347","261,637,867"
tt2370248,Short Term 12,2013,96,7.9,93426,1000000,1645164,"1,000,000","1,645,164",1307975.2915774155,2151833.8625926673,"1,307,975","2,151,833"
tt2377322,Deliver Us from Evil,2014,118,6.2,88381,30000000,87937815,"30,000,000","87,937,815",38612885.239253856,113184425.29285787,"38,612,885","113,184,425"
tt2378507,The Glass Castle,2017,127,7.1,39644,9000000,22088533,"9,000,000","22,088,533",11187655.02610966,27457654.137426566,"11,187,655","27,457,654"
tt2379713,Spectre,2015,148,6.8,478717,245000000,880707597,"245,000,000","880,707,597",314964707.17290324,1132211470.9961479,"314,964,707","1,132,211,470"
tt2380307,Coco,2017,105,8.4,641170,175000000,807816196,"175,000,000","807,816,196",217537736.61879894,1004174325.0391319,"217,537,736","1,004,174,325"
